feedback_id,customer_id,store_id,rating,comment,channel,date,year_month
13547,6008,10,3,"Average experience, nothing special.",Website,2025-01-29,2025-01
13548,6207,9,4,Five stars well deserved!,Email,2024-10-25,2024-10
13549,6156,6,4,Quick billing and smooth process.,Email,2024-03-27,2024-03
13550,6293,8,5,Staff went above and beyond to help.,WhatsApp,2025-04-13,2025-04
13551,6497,5,5,Quick billing and smooth process.,In-Store,2024-03-18,2024-03
13552,6098,4,1,Return process was complicated.,WhatsApp,2025-08-31,2025-08
13553,6288,6,5,Best electronics store in the city!,Website,2024-11-21,2024-11
13554,6105,5,3,"Average experience, nothing special.",App,2025-01-13,2025-01
13555,6045,2,3,Product meets basic expectations.,WhatsApp,2022-08-26,2022-08
13556,6440,4,1,Below average experience overall.,Email,2025-03-16,2025-03
13557,6291,6,2,"Billing took forever, staff was rude.",In-Store,2022-06-14,2022-06
13558,6401,2,2,Return process was complicated.,Website,2022-11-04,2022-11
13559,6426,6,2,"Long waiting time, no one attended to us.",Phone-Call,2022-01-01,2022-01
13560,6474,6,5,Quick billing and smooth process.,Website,2024-07-21,2024-07
13561,6285,9,5,Amazing product quality. Very satisfied.,Email,2025-11-24,2025-11
13562,6024,4,4,Super fast billing and great ambience.,WhatsApp,2023-09-30,2023-09
13563,6256,7,5,Store was clean and well organized.,App,2022-04-05,2022-04
13564,6315,1,4,Best electronics store in the city!,In-Store,2024-11-11,2024-11
13565,6167,9,4,Staff went above and beyond to help.,App,2025-02-13,2025-02
13566,6264,6,3,Product meets basic expectations.,Phone-Call,2022-01-02,2022-01
13567,6093,2,4,Store was clean and well organized.,Phone-Call,2024-08-10,2024-08
13568,6482,1,5,Outstanding support and great deals.,Website,2024-06-05,2024-06
13569,6207,8,5,Will definitely come back again!,Email,2023-03-19,2023-03
13570,6284,8,1,Return process was complicated.,App,2025-10-13,2025-10
13571,6354,3,4,Staff went above and beyond to help.,In-Store,2023-06-13,2023-06
13572,6081,8,4,Super fast billing and great ambience.,Email,2025-07-26,2025-07
13573,6016,1,1,Packaging was damaged on arrival.,App,2024-07-13,2024-07
13574,6241,3,4,Staff went above and beyond to help.,Email,2024-10-14,2024-10
13575,6044,1,4,Amazing product quality. Very satisfied.,WhatsApp,2025-05-14,2025-05
13576,6476,9,2,Limited product options and low stock.,App,2023-05-07,2023-05
13577,6005,2,5,Will definitely come back again!,App,2024-04-08,2024-04
13578,6373,5,4,Quick billing and smooth process.,Email,2022-08-30,2022-08
13579,6049,10,4,Store was clean and well organized.,App,2025-03-18,2025-03
13580,6202,6,4,Amazing product quality. Very satisfied.,In-Store,2025-12-09,2025-12
13581,6449,7,2,Will not visit again. Terrible experience.,In-Store,2025-02-24,2025-02
13582,6385,10,4,Best electronics store in the city!,Website,2022-06-09,2022-06
13583,6435,5,1,"Billing took forever, staff was rude.",WhatsApp,2023-03-28,2023-03
13584,6308,5,5,Amazing product quality. Very satisfied.,Email,2023-09-21,2023-09
13585,6414,9,4,Store was clean and well organized.,Website,2022-01-13,2022-01
13586,6455,6,4,Good value for money.,In-Store,2025-06-16,2025-06
13587,6288,4,5,Quick billing and smooth process.,Email,2023-04-12,2023-04
13588,6123,7,5,Quick billing and smooth process.,Website,2024-01-02,2024-01
13589,6312,5,3,Would recommend to friends.,WhatsApp,2025-03-22,2025-03
13590,6279,2,1,Overpriced and poor quality.,App,2025-06-01,2025-06
13591,6491,4,5,Amazing product quality. Very satisfied.,App,2025-02-07,2025-02
13592,6448,8,5,Quick billing and smooth process.,Email,2025-07-21,2025-07
13593,6072,7,3,"Met some expectations, decent selection.",Phone-Call,2024-02-15,2024-02
13594,6098,6,3,Would recommend to friends.,App,2022-11-13,2022-11
13595,6446,10,5,Quick billing and smooth process.,In-Store,2022-01-07,2022-01
13596,6129,7,3,Would recommend to friends.,Phone-Call,2024-12-02,2024-12
13597,6155,9,1,Return process was complicated.,WhatsApp,2023-10-08,2023-10
13598,6457,5,1,"Product is average, expected much more.",App,2025-11-27,2025-11
13599,6452,4,5,Amazing product quality. Very satisfied.,Phone-Call,2022-02-14,2022-02
13600,6253,3,4,Staff went above and beyond to help.,App,2023-11-21,2023-11
13601,6342,8,4,Will definitely come back again!,WhatsApp,2023-02-11,2023-02
13602,6178,3,5,Super fast billing and great ambience.,Email,2022-09-18,2022-09
13603,6129,2,3,Would recommend to friends.,App,2022-04-23,2022-04
13604,6453,8,4,Good value for money.,Email,2026-02-07,2026-02
13605,6027,7,3,Would recommend to friends.,Email,2025-05-30,2025-05
13606,6027,9,5,Outstanding support and great deals.,App,2025-11-30,2025-11
13607,6135,8,4,Super fast billing and great ambience.,Phone-Call,2022-01-14,2022-01
13608,6180,1,4,Will definitely come back again!,Email,2023-09-22,2023-09
13609,6284,8,5,Quick billing and smooth process.,WhatsApp,2024-06-02,2024-06
13610,6129,7,5,Good value for money.,Website,2022-01-26,2022-01
13611,6246,5,5,Good value for money.,WhatsApp,2022-03-18,2022-03
13612,6185,6,4,Amazing product quality. Very satisfied.,Phone-Call,2022-09-30,2022-09
13613,6002,3,2,Below average experience overall.,Phone-Call,2025-10-31,2025-10
13614,6131,10,3,Satisfactory but room for improvement.,Phone-Call,2023-11-01,2023-11
13615,6048,4,5,Will definitely come back again!,Email,2023-09-15,2023-09
13616,6181,7,3,Would recommend to friends.,Email,2025-08-05,2025-08
13617,6134,3,5,Will definitely come back again!,App,2023-08-08,2023-08
13618,6466,4,4,Super fast billing and great ambience.,Email,2025-03-06,2025-03
13619,6253,9,4,Amazing product quality. Very satisfied.,Website,2022-08-21,2022-08
13620,6429,1,5,Store was clean and well organized.,Phone-Call,2025-07-14,2025-07
13621,6423,2,4,Good value for money.,Website,2023-03-09,2023-03
13622,6024,6,3,Product meets basic expectations.,Phone-Call,2025-11-02,2025-11
13623,6484,1,4,Amazing product quality. Very satisfied.,WhatsApp,2025-01-30,2025-01
13624,6292,7,3,Product meets basic expectations.,Website,2025-11-03,2025-11
13625,6417,2,3,Service was okay but could be improved.,Email,2024-02-07,2024-02
13626,6309,10,2,"Billing took forever, staff was rude.",Website,2025-12-02,2025-12
13627,6154,4,2,"Billing took forever, staff was rude.",Phone-Call,2022-05-30,2022-05
13628,6019,7,4,Super fast billing and great ambience.,Email,2025-06-16,2025-06
13629,6179,3,5,Five stars well deserved!,In-Store,2022-03-07,2022-03
13630,6432,5,5,Outstanding support and great deals.,Website,2025-01-13,2025-01
13631,6478,1,3,"Average experience, nothing special.",WhatsApp,2023-11-15,2023-11
13632,6021,10,5,Super fast billing and great ambience.,WhatsApp,2024-01-10,2024-01
13633,6003,4,1,"Product is average, expected much more.",Phone-Call,2023-04-04,2023-04
13634,6436,8,5,Outstanding support and great deals.,In-Store,2022-06-12,2022-06
13635,6435,7,4,Super fast billing and great ambience.,Phone-Call,2025-04-15,2025-04
13636,6162,2,2,Packaging was damaged on arrival.,In-Store,2024-11-10,2024-11
13637,6238,1,5,Good value for money.,In-Store,2025-12-29,2025-12
13638,6108,3,3,Product meets basic expectations.,Phone-Call,2024-08-16,2024-08
13639,6327,8,5,Outstanding support and great deals.,In-Store,2022-08-07,2022-08
13640,6263,9,5,Quick billing and smooth process.,Website,2022-09-07,2022-09
13641,6490,2,1,"Billing took forever, staff was rude.",WhatsApp,2023-09-22,2023-09
13642,6234,9,2,Return process was complicated.,WhatsApp,2023-06-20,2023-06
13643,6318,5,4,Will definitely come back again!,In-Store,2022-01-17,2022-01
13644,6361,7,3,Would recommend to friends.,Phone-Call,2024-08-21,2024-08
13645,6375,3,4,Outstanding support and great deals.,In-Store,2023-09-14,2023-09
13646,6460,6,5,Five stars well deserved!,In-Store,2024-02-03,2024-02
13647,6184,7,4,Amazing product quality. Very satisfied.,In-Store,2022-01-26,2022-01
13648,6225,1,5,Quick billing and smooth process.,WhatsApp,2023-08-17,2023-08
13649,6450,2,5,Will definitely come back again!,App,2022-11-27,2022-11
13650,6259,8,4,Staff went above and beyond to help.,Website,2025-06-17,2025-06
13651,6155,5,2,Will not visit again. Terrible experience.,In-Store,2024-09-26,2024-09
13652,6424,6,3,Service was okay but could be improved.,Phone-Call,2022-10-16,2022-10
13653,6407,8,1,Packaging was damaged on arrival.,In-Store,2025-03-12,2025-03
13654,6320,8,2,Overpriced and poor quality.,WhatsApp,2025-09-05,2025-09
13655,6310,4,5,Staff went above and beyond to help.,Email,2024-04-17,2024-04
13656,6383,8,4,Quick billing and smooth process.,In-Store,2025-05-29,2025-05
13657,6432,2,4,Store was clean and well organized.,WhatsApp,2025-02-28,2025-02
13658,6010,3,4,Outstanding support and great deals.,App,2024-02-04,2024-02
13659,6499,10,2,Will not visit again. Terrible experience.,App,2023-09-09,2023-09
13660,6431,2,5,Will definitely come back again!,Phone-Call,2022-09-10,2022-09
13661,6311,6,5,Amazing product quality. Very satisfied.,Email,2022-04-09,2022-04
13662,6435,7,3,"Average experience, nothing special.",WhatsApp,2024-08-09,2024-08
13663,6231,4,1,Packaging was damaged on arrival.,App,2023-03-31,2023-03
13664,6438,5,2,Will not visit again. Terrible experience.,Email,2026-01-26,2026-01
13665,6333,8,5,Outstanding support and great deals.,WhatsApp,2023-12-18,2023-12
13666,6038,7,5,Good value for money.,App,2025-09-06,2025-09
13667,6309,6,1,"Product is average, expected much more.",Email,2023-05-13,2023-05
13668,6295,4,3,Service was okay but could be improved.,Email,2023-08-18,2023-08
13669,6273,1,5,Best electronics store in the city!,App,2025-03-15,2025-03
13670,6486,6,5,Quick billing and smooth process.,App,2024-03-26,2024-03
13671,6331,9,2,Overpriced and poor quality.,WhatsApp,2023-02-08,2023-02
13672,6291,3,5,Store was clean and well organized.,App,2024-12-21,2024-12
13673,6219,8,4,Best electronics store in the city!,WhatsApp,2023-11-17,2023-11
13674,6337,4,5,Amazing product quality. Very satisfied.,Phone-Call,2025-09-17,2025-09
13675,6473,9,5,Super fast billing and great ambience.,Website,2023-03-20,2023-03
13676,6005,3,2,Limited product options and low stock.,In-Store,2025-01-31,2025-01
13677,6129,10,4,Five stars well deserved!,Phone-Call,2022-11-27,2022-11
13678,6198,7,4,Super fast billing and great ambience.,Email,2023-06-07,2023-06
13679,6257,10,4,Will definitely come back again!,Website,2022-07-17,2022-07
13680,6387,7,4,Amazing product quality. Very satisfied.,App,2024-04-04,2024-04
13681,6096,7,3,"Met some expectations, decent selection.",WhatsApp,2024-05-14,2024-05
13682,6275,2,5,Good value for money.,Email,2022-06-10,2022-06
13683,6028,2,4,Staff went above and beyond to help.,In-Store,2023-12-18,2023-12
13684,6162,1,5,Will definitely come back again!,In-Store,2023-05-18,2023-05
13685,6442,2,2,"Product is average, expected much more.",Phone-Call,2023-02-08,2023-02
13686,6346,3,3,"Average experience, nothing special.",In-Store,2026-03-31,2026-03
13687,6004,7,1,"Product is average, expected much more.",App,2024-07-21,2024-07
13688,6225,9,5,Five stars well deserved!,Email,2025-02-04,2025-02
13689,6271,10,5,Store was clean and well organized.,App,2025-04-05,2025-04
13690,6147,9,1,Overpriced and poor quality.,In-Store,2024-03-26,2024-03
13691,6136,9,5,Five stars well deserved!,Website,2023-11-23,2023-11
13692,6037,8,3,Would recommend to friends.,Phone-Call,2022-02-23,2022-02
13693,6364,9,3,"Met some expectations, decent selection.",Email,2024-01-11,2024-01
13694,6361,9,5,Will definitely come back again!,Website,2022-02-19,2022-02
13695,6348,10,4,Staff went above and beyond to help.,WhatsApp,2022-11-17,2022-11
13696,6272,5,4,Amazing product quality. Very satisfied.,Phone-Call,2023-06-10,2023-06
13697,6465,1,5,Five stars well deserved!,WhatsApp,2024-05-19,2024-05
13698,6400,10,2,"Billing took forever, staff was rude.",In-Store,2022-07-02,2022-07
13699,6156,1,1,Price is not justified for the quality.,In-Store,2022-11-11,2022-11
13700,6184,8,3,Service was okay but could be improved.,Phone-Call,2024-10-17,2024-10
13701,6375,3,1,Price is not justified for the quality.,App,2022-12-07,2022-12
13702,6289,7,3,Service was okay but could be improved.,Email,2022-04-03,2022-04
13703,6050,5,3,Satisfactory but room for improvement.,App,2025-02-25,2025-02
13704,6279,8,5,Super fast billing and great ambience.,WhatsApp,2023-05-27,2023-05
13705,6262,6,5,Five stars well deserved!,Email,2025-01-17,2025-01
13706,6025,3,4,Super fast billing and great ambience.,Website,2024-06-06,2024-06
13707,6110,2,5,Quick billing and smooth process.,Website,2024-07-24,2024-07
13708,6294,1,3,Service was okay but could be improved.,Phone-Call,2024-07-16,2024-07
13709,6344,9,4,Five stars well deserved!,Website,2022-01-07,2022-01
13710,6399,3,1,Below average experience overall.,WhatsApp,2023-11-14,2023-11
13711,6185,4,5,Will definitely come back again!,WhatsApp,2023-11-06,2023-11
13712,6221,5,5,Outstanding support and great deals.,App,2022-05-24,2022-05
13713,6034,6,3,Store was clean but staff seemed busy.,App,2022-09-28,2022-09
13714,6111,6,4,Outstanding support and great deals.,Website,2022-05-23,2022-05
13715,6324,10,2,Packaging was damaged on arrival.,In-Store,2024-11-28,2024-11
13716,6131,4,3,Would recommend to friends.,In-Store,2022-08-14,2022-08
13717,6481,2,4,Outstanding support and great deals.,WhatsApp,2022-05-14,2022-05
13718,6332,7,4,Good value for money.,Email,2023-12-01,2023-12
13719,6072,7,4,Best electronics store in the city!,Website,2026-01-15,2026-01
13720,6488,2,5,Will definitely come back again!,Phone-Call,2022-09-24,2022-09
13721,6450,4,3,Store was clean but staff seemed busy.,WhatsApp,2026-03-29,2026-03
13722,6012,10,4,Outstanding support and great deals.,Website,2024-05-02,2024-05
13723,6324,6,5,Store was clean and well organized.,Email,2025-08-21,2025-08
13724,6007,9,5,Outstanding support and great deals.,Phone-Call,2025-02-20,2025-02
13725,6490,9,3,"Average experience, nothing special.",Website,2024-04-06,2024-04
13726,6013,7,5,Best electronics store in the city!,WhatsApp,2023-02-10,2023-02
13727,6387,5,4,Staff went above and beyond to help.,Phone-Call,2026-02-01,2026-02
13728,6030,8,4,Will definitely come back again!,In-Store,2025-03-25,2025-03
13729,6401,3,4,Store was clean and well organized.,Website,2022-09-12,2022-09
13730,6434,1,3,Satisfactory but room for improvement.,App,2025-01-08,2025-01
13731,6165,2,2,Return process was complicated.,Phone-Call,2025-08-22,2025-08
13732,6383,4,5,Amazing product quality. Very satisfied.,Website,2023-07-07,2023-07
13733,6304,10,4,Outstanding support and great deals.,App,2025-02-02,2025-02
13734,6478,6,4,Best electronics store in the city!,Email,2022-07-10,2022-07
13735,6416,1,1,"Product is average, expected much more.",Website,2022-08-16,2022-08
13736,6451,3,5,Will definitely come back again!,Email,2024-10-29,2024-10
13737,6489,6,3,Store was clean but staff seemed busy.,Phone-Call,2022-02-16,2022-02
13738,6246,8,4,Quick billing and smooth process.,Email,2024-07-05,2024-07
13739,6237,1,4,Best electronics store in the city!,In-Store,2024-08-11,2024-08
13740,6361,5,4,Amazing product quality. Very satisfied.,In-Store,2025-03-03,2025-03
13741,6044,8,5,Will definitely come back again!,Website,2025-03-22,2025-03
13742,6453,10,3,"Met some expectations, decent selection.",Email,2024-07-22,2024-07
13743,6336,10,5,Will definitely come back again!,Website,2025-09-08,2025-09
13744,6109,7,4,Will definitely come back again!,In-Store,2024-07-06,2024-07
13745,6178,10,2,Price is not justified for the quality.,In-Store,2023-06-15,2023-06
13746,6418,3,3,Satisfactory but room for improvement.,WhatsApp,2025-10-29,2025-10
13747,6452,8,1,Will not visit again. Terrible experience.,Email,2022-08-11,2022-08
13748,6179,5,4,Good value for money.,Phone-Call,2023-09-02,2023-09
13749,6088,7,4,Amazing product quality. Very satisfied.,Email,2022-09-14,2022-09
13750,6234,6,2,Overpriced and poor quality.,Email,2022-02-13,2022-02
13751,6099,7,5,Will definitely come back again!,Phone-Call,2022-10-29,2022-10
13752,6017,1,4,Good value for money.,App,2023-04-01,2023-04
13753,6111,5,4,Amazing product quality. Very satisfied.,WhatsApp,2023-10-31,2023-10
13754,6495,9,3,Store was clean but staff seemed busy.,Phone-Call,2024-04-09,2024-04
13755,6236,1,4,Amazing product quality. Very satisfied.,Website,2026-01-06,2026-01
13756,6132,8,4,Will definitely come back again!,In-Store,2025-04-17,2025-04
13757,6177,1,3,"Met some expectations, decent selection.",Phone-Call,2025-02-13,2025-02
13758,6218,1,5,Quick billing and smooth process.,In-Store,2026-03-08,2026-03
13759,6152,6,5,Five stars well deserved!,Phone-Call,2023-08-09,2023-08
13760,6244,4,5,Staff went above and beyond to help.,App,2022-02-24,2022-02
13761,6461,7,4,Five stars well deserved!,Email,2023-10-04,2023-10
13762,6288,4,4,Five stars well deserved!,Email,2024-02-08,2024-02
13763,6068,4,3,Store was clean but staff seemed busy.,Email,2024-10-02,2024-10
13764,6437,3,5,Will definitely come back again!,Website,2022-03-27,2022-03
13765,6401,6,4,Five stars well deserved!,Email,2025-11-29,2025-11
13766,6112,6,4,Good value for money.,Phone-Call,2024-10-10,2024-10
13767,6245,8,5,Good value for money.,Website,2025-06-20,2025-06
13768,6060,5,4,Super fast billing and great ambience.,Website,2024-03-06,2024-03
13769,6109,3,1,Price is not justified for the quality.,Phone-Call,2024-09-10,2024-09
13770,6116,10,4,Best electronics store in the city!,App,2023-03-22,2023-03
13771,6420,1,4,Super fast billing and great ambience.,App,2023-02-25,2023-02
13772,6232,8,1,Return process was complicated.,Website,2025-07-09,2025-07
13773,6190,9,2,Overpriced and poor quality.,App,2024-08-06,2024-08
13774,6435,8,4,Amazing product quality. Very satisfied.,WhatsApp,2026-03-23,2026-03
13775,6334,6,3,Store was clean but staff seemed busy.,Website,2023-06-10,2023-06
13776,6446,4,3,Product meets basic expectations.,Website,2024-05-20,2024-05
13777,6393,4,4,Good value for money.,Website,2026-03-10,2026-03
13778,6141,10,5,Quick billing and smooth process.,App,2023-12-13,2023-12
13779,6234,2,5,Store was clean and well organized.,App,2022-10-02,2022-10
13780,6142,7,1,Will not visit again. Terrible experience.,WhatsApp,2025-10-11,2025-10
13781,6067,7,1,Packaging was damaged on arrival.,Email,2025-08-09,2025-08
13782,6385,1,5,Store was clean and well organized.,Website,2022-07-02,2022-07
13783,6462,8,3,"Met some expectations, decent selection.",WhatsApp,2022-08-04,2022-08
13784,6170,6,3,Satisfactory but room for improvement.,WhatsApp,2024-10-27,2024-10
13785,6445,7,4,Will definitely come back again!,Email,2024-08-23,2024-08
13786,6079,1,4,Store was clean and well organized.,WhatsApp,2023-02-04,2023-02
13787,6338,9,1,Below average experience overall.,WhatsApp,2024-10-14,2024-10
13788,6088,1,4,Best electronics store in the city!,Website,2024-01-22,2024-01
13789,6456,3,5,Five stars well deserved!,In-Store,2022-02-25,2022-02
13790,6091,8,3,Would recommend to friends.,App,2023-08-02,2023-08
13791,6128,6,3,Satisfactory but room for improvement.,WhatsApp,2022-06-17,2022-06
13792,6076,8,5,Amazing product quality. Very satisfied.,WhatsApp,2025-08-17,2025-08
13793,6455,3,3,Satisfactory but room for improvement.,Email,2022-02-16,2022-02
13794,6316,4,5,Outstanding support and great deals.,Phone-Call,2024-07-05,2024-07
13795,6194,10,1,"Billing took forever, staff was rude.",WhatsApp,2023-11-02,2023-11
13796,6491,6,4,Super fast billing and great ambience.,In-Store,2023-10-27,2023-10
13797,6050,2,4,Good value for money.,Phone-Call,2024-06-24,2024-06
13798,6123,6,4,Good value for money.,Email,2025-03-05,2025-03
13799,6386,6,5,Quick billing and smooth process.,App,2024-10-20,2024-10
13800,6058,2,2,Will not visit again. Terrible experience.,Website,2022-11-29,2022-11
13801,6395,5,4,Five stars well deserved!,App,2025-11-29,2025-11
13802,6376,4,4,Store was clean and well organized.,In-Store,2023-03-28,2023-03
13803,6152,4,3,Store was clean but staff seemed busy.,Website,2026-03-10,2026-03
13804,6295,5,5,Best electronics store in the city!,Website,2024-01-26,2024-01
13805,6484,3,3,"Average experience, nothing special.",App,2026-01-27,2026-01
13806,6123,7,2,Return process was complicated.,Phone-Call,2025-10-27,2025-10
13807,6099,4,1,Overpriced and poor quality.,WhatsApp,2023-01-28,2023-01
13808,6119,5,4,Amazing product quality. Very satisfied.,App,2024-04-08,2024-04
13809,6381,10,2,"Billing took forever, staff was rude.",Email,2023-10-07,2023-10
13810,6204,5,3,Store was clean but staff seemed busy.,WhatsApp,2023-10-11,2023-10
13811,6084,3,3,Service was okay but could be improved.,WhatsApp,2025-07-27,2025-07
13812,6474,7,3,Satisfactory but room for improvement.,Phone-Call,2022-04-28,2022-04
13813,6178,8,4,Good value for money.,Website,2023-01-18,2023-01
13814,6123,10,2,Below average experience overall.,Email,2025-01-25,2025-01
13815,6427,7,1,Below average experience overall.,Phone-Call,2023-07-10,2023-07
13816,6280,8,1,Overpriced and poor quality.,WhatsApp,2025-11-11,2025-11
13817,6484,3,4,Good value for money.,Phone-Call,2022-01-23,2022-01
13818,6007,7,3,Store was clean but staff seemed busy.,Email,2026-01-18,2026-01
13819,6396,5,4,Amazing product quality. Very satisfied.,In-Store,2025-02-20,2025-02
13820,6326,2,4,Five stars well deserved!,Website,2024-07-30,2024-07
13821,6298,10,4,Will definitely come back again!,WhatsApp,2024-05-15,2024-05
13822,6035,1,3,"Average experience, nothing special.",Website,2023-05-22,2023-05
13823,6416,2,1,Will not visit again. Terrible experience.,Phone-Call,2022-01-25,2022-01
13824,6356,3,3,Satisfactory but room for improvement.,In-Store,2022-11-16,2022-11
13825,6169,8,3,"Met some expectations, decent selection.",App,2022-11-01,2022-11
13826,6312,1,5,Will definitely come back again!,Email,2022-09-26,2022-09
13827,6359,6,4,Amazing product quality. Very satisfied.,Website,2022-10-01,2022-10
13828,6173,2,3,Service was okay but could be improved.,Website,2022-04-16,2022-04
13829,6397,7,4,Amazing product quality. Very satisfied.,Website,2023-05-19,2023-05
13830,6382,1,4,Super fast billing and great ambience.,Website,2023-02-02,2023-02
13831,6436,4,3,Store was clean but staff seemed busy.,App,2022-07-01,2022-07
13832,6238,7,1,Packaging was damaged on arrival.,Email,2025-06-06,2025-06
13833,6484,10,5,Best electronics store in the city!,Phone-Call,2022-12-13,2022-12
13834,6008,9,5,Good value for money.,Email,2022-06-25,2022-06
13835,6198,10,4,Staff went above and beyond to help.,App,2023-07-21,2023-07
13836,6148,10,2,"Billing took forever, staff was rude.",App,2023-06-25,2023-06
13837,6139,10,2,"Long waiting time, no one attended to us.",App,2024-07-11,2024-07
13838,6077,2,4,Quick billing and smooth process.,Phone-Call,2024-07-23,2024-07
13839,6230,9,5,Super fast billing and great ambience.,Website,2025-12-17,2025-12
13840,6305,1,3,"Average experience, nothing special.",Website,2022-05-08,2022-05
13841,6314,8,4,Outstanding support and great deals.,App,2024-08-18,2024-08
13842,6197,3,5,Staff went above and beyond to help.,Website,2026-03-31,2026-03
13843,6148,1,3,"Met some expectations, decent selection.",In-Store,2022-05-15,2022-05
13844,6238,10,5,Good value for money.,WhatsApp,2024-02-06,2024-02
13845,6355,6,4,Store was clean and well organized.,WhatsApp,2022-06-06,2022-06
13846,6323,9,4,Five stars well deserved!,Email,2023-06-27,2023-06
13847,6435,4,5,Super fast billing and great ambience.,App,2026-03-24,2026-03
13848,6344,5,5,Amazing product quality. Very satisfied.,In-Store,2025-05-12,2025-05
13849,6453,1,4,Store was clean and well organized.,Website,2025-10-16,2025-10
13850,6423,6,4,Outstanding support and great deals.,Email,2023-10-24,2023-10
13851,6289,3,5,Quick billing and smooth process.,Email,2022-01-08,2022-01
13852,6445,4,4,Best electronics store in the city!,Email,2024-02-23,2024-02
13853,6017,4,5,Quick billing and smooth process.,Email,2022-05-19,2022-05
13854,6337,10,1,Will not visit again. Terrible experience.,WhatsApp,2024-12-23,2024-12
13855,6444,1,3,"Met some expectations, decent selection.",WhatsApp,2026-03-08,2026-03
13856,6111,9,4,Good value for money.,WhatsApp,2023-10-11,2023-10
13857,6402,3,4,Super fast billing and great ambience.,In-Store,2024-02-09,2024-02
13858,6391,9,1,"Long waiting time, no one attended to us.",Phone-Call,2025-07-29,2025-07
13859,6026,3,4,Good value for money.,App,2025-06-17,2025-06
13860,6275,6,5,Quick billing and smooth process.,Email,2024-04-10,2024-04
13861,6132,9,4,Five stars well deserved!,App,2024-08-27,2024-08
13862,6248,9,1,Below average experience overall.,Email,2024-09-10,2024-09
13863,6354,7,5,Quick billing and smooth process.,Website,2022-04-22,2022-04
13864,6430,4,1,Limited product options and low stock.,Phone-Call,2023-04-05,2023-04
13865,6119,7,4,Amazing product quality. Very satisfied.,Email,2023-07-22,2023-07
13866,6323,4,1,"Billing took forever, staff was rude.",Email,2025-11-20,2025-11
13867,6156,3,2,Overpriced and poor quality.,Email,2025-04-07,2025-04
13868,6309,5,2,Limited product options and low stock.,Phone-Call,2025-10-22,2025-10
13869,6284,4,5,Good value for money.,Phone-Call,2022-02-23,2022-02
13870,6358,4,5,Best electronics store in the city!,In-Store,2022-08-26,2022-08
13871,6278,4,5,Super fast billing and great ambience.,WhatsApp,2025-03-22,2025-03
13872,6106,2,5,Quick billing and smooth process.,Phone-Call,2025-04-21,2025-04
13873,6410,9,1,Overpriced and poor quality.,Website,2023-10-13,2023-10
13874,6354,10,4,Quick billing and smooth process.,Phone-Call,2022-01-07,2022-01
13875,6197,1,4,Amazing product quality. Very satisfied.,In-Store,2022-12-23,2022-12
13876,6319,9,5,Quick billing and smooth process.,Phone-Call,2022-05-02,2022-05
13877,6118,5,5,Best electronics store in the city!,Phone-Call,2025-10-31,2025-10
13878,6355,3,3,Store was clean but staff seemed busy.,App,2024-12-26,2024-12
13879,6417,2,4,Amazing product quality. Very satisfied.,Phone-Call,2023-06-11,2023-06
13880,6422,5,5,Quick billing and smooth process.,Email,2024-02-24,2024-02
13881,6265,2,5,Outstanding support and great deals.,Website,2024-03-06,2024-03
13882,6148,1,5,Will definitely come back again!,App,2023-04-27,2023-04
13883,6391,6,4,Staff went above and beyond to help.,App,2024-01-14,2024-01
13884,6153,9,5,Five stars well deserved!,WhatsApp,2025-09-30,2025-09
13885,6470,6,5,Good value for money.,Website,2022-12-17,2022-12
13886,6135,3,5,Outstanding support and great deals.,WhatsApp,2023-04-02,2023-04
13887,6120,4,1,"Long waiting time, no one attended to us.",Email,2022-04-23,2022-04
13888,6146,4,5,Amazing product quality. Very satisfied.,Email,2025-10-28,2025-10
13889,6090,10,2,"Product is average, expected much more.",Phone-Call,2023-04-28,2023-04
13890,6088,3,4,Outstanding support and great deals.,WhatsApp,2025-11-08,2025-11
13891,6108,5,2,"Billing took forever, staff was rude.",WhatsApp,2023-02-18,2023-02
13892,6178,6,1,Overpriced and poor quality.,In-Store,2025-11-22,2025-11
13893,6028,7,5,Best electronics store in the city!,Website,2022-05-28,2022-05
13894,6453,9,3,Would recommend to friends.,Website,2023-01-27,2023-01
13895,6290,2,5,Will definitely come back again!,In-Store,2025-01-08,2025-01
13896,6294,9,4,Outstanding support and great deals.,Website,2022-05-19,2022-05
13897,6165,3,2,Will not visit again. Terrible experience.,Phone-Call,2025-05-30,2025-05
13898,6106,1,5,Quick billing and smooth process.,App,2024-02-21,2024-02
13899,6341,8,5,Best electronics store in the city!,WhatsApp,2022-12-01,2022-12
13900,6397,1,5,Outstanding support and great deals.,Email,2022-11-30,2022-11
13901,6125,9,5,Store was clean and well organized.,WhatsApp,2022-03-06,2022-03
13902,6287,3,4,Quick billing and smooth process.,In-Store,2024-07-01,2024-07
13903,6214,4,5,Will definitely come back again!,Website,2022-11-11,2022-11
13904,6006,7,5,Good value for money.,Email,2025-04-06,2025-04
13905,6457,7,4,Staff went above and beyond to help.,In-Store,2022-03-12,2022-03
13906,6182,2,4,Best electronics store in the city!,Phone-Call,2025-06-03,2025-06
13907,6011,5,4,Store was clean and well organized.,In-Store,2023-11-19,2023-11
13908,6239,5,3,"Met some expectations, decent selection.",In-Store,2024-09-24,2024-09
13909,6127,7,4,Staff went above and beyond to help.,WhatsApp,2025-08-17,2025-08
