order_id,store_id,product_id,customer_id,order_date,quantity,selling_price,revenue,order_year,order_month
157994,6,2078,6260,2024-12-10,1,29990,29990,2024,2024-12
157995,8,2030,6459,2024-12-14,1,35990,35990,2024,2024-12
157996,5,2060,6038,2025-10-07,1,1499,1499,2025,2025-10
157997,5,2066,6259,2026-03-02,1,23990,23990,2026,2026-03
157998,4,2013,6287,2026-01-10,1,47990,47990,2026,2026-01
157999,6,2065,6117,2025-05-22,1,29990,29990,2025,2025-05
158000,4,2047,6132,2025-12-04,1,5999,5999,2025,2025-12
158001,7,2072,6254,2024-09-12,1,32990,32990,2024,2024-09
158002,7,2038,6351,2026-01-30,1,1799,1799,2026,2026-01
158003,8,2109,6292,2024-07-28,3,42990,128970,2024,2024-07
158004,1,2012,6151,2025-06-05,1,56990,56990,2025,2025-06
158005,5,2064,6337,2025-12-10,1,19990,19990,2025,2025-12
158006,3,2099,6015,2025-10-18,1,5999,5999,2025,2025-10
158007,3,2120,6379,2023-07-16,1,12499,12499,2023,2023-07
158008,8,2011,6049,2023-07-16,1,79990,79990,2023,2023-07
158009,4,2062,6147,2025-08-29,1,72990,72990,2025,2025-08
158010,6,2019,6234,2025-05-25,1,52990,52990,2025,2025-05
158011,1,2061,6338,2025-11-26,2,44900,89800,2025,2025-11
158012,4,2050,6357,2026-02-26,1,12499,12499,2026,2026-02
158013,9,2068,6430,2025-12-02,1,18990,18990,2025,2025-12
158014,9,2066,6157,2024-02-13,1,23990,23990,2024,2024-02
158015,4,2047,6363,2024-06-07,1,5999,5999,2024,2024-06
158016,9,2030,6102,2025-01-05,1,35990,35990,2025,2025-01
158017,4,2093,6293,2024-10-28,1,29990,29990,2024,2024-10
158018,6,2111,6367,2024-11-03,1,4799,4799,2024,2024-11
158019,6,2112,6182,2023-12-27,1,5499,5499,2023,2023-12
158020,2,2058,6439,2024-12-15,1,9999,9999,2024,2024-12
158021,10,2016,6101,2025-01-06,1,51990,51990,2025,2025-01
158022,7,2047,6445,2025-10-06,1,5999,5999,2025,2025-10
158023,10,2050,6038,2026-03-01,1,12499,12499,2026,2026-03
158024,1,2090,6156,2024-09-25,1,30990,30990,2024,2024-09
158025,8,2008,6430,2024-06-22,1,22999,22999,2024,2024-06
158026,3,2006,6430,2023-05-17,1,33999,33999,2023,2023-05
158027,9,2017,6059,2026-03-22,1,64990,64990,2026,2026-03
158028,5,2070,6183,2025-06-09,1,10990,10990,2025,2025-06
158029,5,2119,6035,2025-03-11,1,9999,9999,2025,2025-03
158030,8,2034,6160,2025-01-09,1,13499,13499,2025,2025-01
158031,8,2084,6392,2025-07-26,1,49990,49990,2025,2025-07
158032,8,2049,6288,2025-04-17,1,21990,21990,2025,2025-04
158033,6,2005,6167,2022-10-18,1,12999,12999,2022,2022-10
158034,5,2103,6341,2024-08-13,1,32990,32990,2024,2024-08
158035,2,2058,6454,2024-11-20,2,9999,19998,2024,2024-11
158036,6,2089,6223,2024-10-15,1,38990,38990,2024,2024-10
158037,2,2067,6029,2025-12-05,1,15990,15990,2025,2025-12
158038,2,2042,6131,2024-08-15,1,26990,26990,2024,2024-08
158039,1,2038,6231,2024-09-19,1,1799,1799,2024,2024-09
158040,2,2083,6202,2024-06-15,1,18990,18990,2024,2024-06
158041,2,2075,6330,2026-03-25,1,13990,13990,2026,2026-03
158042,10,2027,6481,2023-10-14,1,22990,22990,2023,2023-10
158043,3,2064,6057,2025-02-17,1,19990,19990,2025,2025-02
158044,5,2071,6466,2023-05-13,1,24990,24990,2023,2023-05
158045,3,2058,6146,2024-11-07,1,9999,9999,2024,2024-11
158046,4,2026,6180,2023-01-20,2,29990,59980,2023,2023-01
158047,10,2070,6248,2025-11-05,1,10990,10990,2025,2025-11
158048,1,2115,6277,2025-05-02,1,3499,3499,2025,2025-05
158049,7,2092,6076,2024-05-29,1,13999,13999,2024,2024-05
158050,10,2086,6350,2026-03-25,1,17990,17990,2026,2026-03
158051,10,2080,6427,2024-07-09,1,52990,52990,2024,2024-07
158052,6,2062,6426,2025-07-04,1,72990,72990,2025,2025-07
158053,8,2117,6073,2025-07-23,1,5999,5999,2025,2025-07
158054,9,2074,6464,2025-09-21,2,44990,89980,2025,2025-09
158055,6,2006,6249,2026-01-16,1,33999,33999,2026,2026-01
158056,9,2063,6213,2025-04-20,2,34990,69980,2025,2025-04
158057,10,2077,6085,2025-02-01,2,34990,69980,2025,2025-02
158058,10,2110,6035,2025-10-28,1,31990,31990,2025,2025-10
158059,8,2098,6498,2024-01-17,1,2799,2799,2024,2024-01
158060,8,2083,6047,2024-08-14,1,18990,18990,2024,2024-08
158061,8,2114,6141,2024-12-03,1,7999,7999,2024,2024-12
158062,1,2038,6018,2025-04-01,1,1799,1799,2025,2025-04
158063,4,2008,6323,2024-12-28,1,22999,22999,2024,2024-12
158064,6,2062,6464,2025-10-18,2,72990,145980,2025,2025-10
158065,6,2013,6058,2025-03-23,1,47990,47990,2025,2025-03
158066,1,2045,6193,2023-12-06,1,22990,22990,2023,2023-12
158067,2,2093,6096,2025-08-31,1,29990,29990,2025,2025-08
158068,7,2056,6285,2023-08-21,1,1699,1699,2023,2023-08
158069,1,2044,6222,2025-08-07,2,9499,18998,2025,2025-08
158070,8,2026,6361,2024-06-20,1,29990,29990,2024,2024-06
158071,6,2021,6449,2025-01-20,1,38990,38990,2025,2025-01
158072,8,2063,6406,2025-12-30,1,34990,34990,2025,2025-12
158073,6,2091,6458,2025-12-03,1,12499,12499,2025,2025-12
158074,3,2060,6080,2026-03-24,1,1499,1499,2026,2026-03
158075,7,2077,6234,2025-07-02,1,34990,34990,2025,2025-07
158076,4,2090,6223,2024-07-22,1,30990,30990,2024,2024-07
158077,1,2037,6426,2025-01-15,1,10499,10499,2025,2025-01
158078,9,2092,6421,2024-05-27,1,13999,13999,2024,2024-05
158079,8,2017,6095,2024-04-11,1,64990,64990,2024,2024-04
158080,9,2081,6144,2023-09-23,1,34990,34990,2023,2023-09
158081,3,2057,6456,2025-09-19,1,1199,1199,2025,2025-09
158082,7,2010,6013,2026-03-07,1,19999,19999,2026,2026-03
158083,9,2007,6416,2025-07-25,1,25999,25999,2025,2025-07
158084,3,2035,6366,2022-08-27,1,3499,3499,2022,2022-08
158085,2,2043,6224,2023-04-29,2,7499,14998,2023,2023-04
158086,4,2070,6168,2025-09-25,3,10990,32970,2025,2025-09
158087,3,2070,6441,2026-01-15,2,10990,21980,2026,2026-01
158088,8,2040,6071,2024-09-26,1,1199,1199,2024,2024-09
158089,6,2015,6055,2024-10-20,1,44990,44990,2024,2024-10
158090,2,2079,6353,2026-01-18,1,21990,21990,2026,2026-01
158091,6,2080,6273,2023-07-26,1,52990,52990,2023,2023-07
158092,3,2099,6049,2022-03-09,1,5999,5999,2022,2022-03
158093,2,2092,6174,2026-02-28,1,13999,13999,2026,2026-02
158094,10,2018,6449,2026-03-20,1,84990,84990,2026,2026-03
158095,4,2053,6166,2025-10-20,1,750,750,2025,2025-10
158096,10,2060,6440,2025-02-08,2,1499,2998,2025,2025-02
158097,5,2119,6138,2026-01-24,1,9999,9999,2026,2026-01
158098,4,2081,6011,2023-01-04,1,34990,34990,2023,2023-01
158099,6,2082,6285,2023-09-13,1,46990,46990,2023,2023-09
158100,4,2090,6275,2023-09-17,1,30990,30990,2023,2023-09
158101,5,2015,6010,2024-11-05,1,44990,44990,2024,2024-11
158102,2,2078,6295,2024-06-16,1,29990,29990,2024,2024-06
158103,6,2032,6184,2025-11-15,1,11499,11499,2025,2025-11
158104,2,2054,6373,2025-07-06,1,4799,4799,2025,2025-07
158105,10,2058,6229,2026-01-01,1,9999,9999,2026,2026-01
158106,8,2076,6182,2026-02-10,1,38990,38990,2026,2026-02
158107,1,2077,6264,2025-06-27,1,34990,34990,2025,2025-06
158108,5,2115,6281,2025-01-16,1,3499,3499,2025,2025-01
158109,8,2005,6042,2025-07-13,1,12999,12999,2025,2025-07
158110,3,2088,6337,2026-01-02,1,18990,18990,2026,2026-01
158111,1,2110,6290,2026-01-11,1,31990,31990,2026,2026-01
158112,10,2019,6218,2025-12-30,1,52990,52990,2025,2025-12
158113,2,2007,6313,2025-09-08,1,25999,25999,2025,2025-09
158114,5,2040,6495,2025-03-25,1,1199,1199,2025,2025-03
158115,8,2025,6376,2023-07-05,1,33990,33990,2023,2023-07
158116,3,2116,6329,2026-01-22,1,7499,7499,2026,2026-01
158117,3,2084,6062,2025-10-10,1,49990,49990,2025,2025-10
158118,9,2033,6461,2025-08-26,2,12999,25998,2025,2025-08
158119,3,2093,6372,2025-10-27,1,29990,29990,2025,2025-10
158120,7,2048,6254,2026-01-20,1,1999,1999,2026,2026-01
158121,2,2080,6096,2026-03-10,1,52990,52990,2026,2026-03
158122,3,2094,6404,2025-02-20,3,37990,113970,2025,2025-02
158123,9,2102,6385,2025-05-28,1,30990,30990,2025,2025-05
158124,2,2113,6403,2025-06-20,1,9499,9499,2025,2025-06
158125,2,2031,6002,2024-02-07,1,9499,9499,2024,2024-02
158126,10,2060,6222,2024-11-29,1,1499,1499,2024,2024-11
158127,8,2101,6337,2024-10-12,1,38990,38990,2024,2024-10
158128,7,2012,6252,2026-02-22,1,56990,56990,2026,2026-02
158129,1,2099,6071,2026-03-16,1,5999,5999,2026,2026-03
158130,1,2057,6441,2024-12-29,1,1199,1199,2024,2024-12
158131,7,2118,6010,2025-03-05,2,10999,21998,2025,2025-03
158132,1,2111,6163,2025-02-08,1,4799,4799,2025,2025-02
158133,6,2033,6066,2024-10-23,1,12999,12999,2024,2024-10
158134,10,2095,6314,2024-09-29,1,14999,14999,2024,2024-09
158135,4,2082,6030,2025-07-05,1,46990,46990,2025,2025-07
158136,9,2081,6342,2026-02-16,1,34990,34990,2026,2026-02
158137,5,2073,6469,2025-03-27,1,27990,27990,2025,2025-03
158138,9,2002,6311,2026-02-27,1,79900,79900,2026,2026-02
158139,6,2099,6416,2025-06-05,1,5999,5999,2025,2025-06
158140,8,2080,6425,2024-10-31,1,52990,52990,2024,2024-10
158141,8,2013,6041,2024-08-03,2,47990,95980,2024,2024-08
158142,10,2069,6358,2025-10-07,1,14990,14990,2025,2025-10
158143,3,2089,6299,2025-06-17,1,38990,38990,2025,2025-06
158144,7,2104,6351,2025-12-29,2,44990,89980,2025,2025-12
158145,5,2117,6111,2025-08-11,1,5999,5999,2025,2025-08
158146,8,2074,6013,2026-03-24,1,44990,44990,2026,2026-03
158147,7,2107,6300,2025-10-20,1,33990,33990,2025,2025-10
158148,1,2069,6061,2025-04-03,1,14990,14990,2025,2025-04
158149,9,2110,6180,2026-01-27,1,31990,31990,2026,2026-01
158150,10,2004,6248,2025-06-14,1,21999,21999,2025,2025-06
158151,7,2102,6086,2026-03-02,1,30990,30990,2026,2026-03
158152,2,2048,6209,2025-05-07,1,1999,1999,2025,2025-05
158153,5,2028,6250,2025-02-06,1,32990,32990,2025,2025-02
158154,5,2006,6473,2023-07-09,1,33999,33999,2023,2023-07
158155,3,2057,6244,2024-01-28,1,1199,1199,2024,2024-01
158156,7,2068,6482,2025-09-13,1,18990,18990,2025,2025-09
158157,9,2034,6082,2025-06-19,1,13499,13499,2025,2025-06
158158,9,2119,6086,2026-03-24,1,9999,9999,2026,2026-03
158159,5,2075,6151,2024-11-10,1,13990,13990,2024,2024-11
158160,2,2010,6183,2026-02-15,1,19999,19999,2026,2026-02
158161,10,2087,6098,2023-12-16,1,19990,19990,2023,2023-12
158162,8,2057,6379,2024-06-28,2,1199,2398,2024,2024-06
158163,9,2061,6470,2024-05-09,1,44900,44900,2024,2024-05
158164,3,2076,6286,2025-07-20,1,38990,38990,2025,2025-07
158165,1,2118,6214,2025-08-27,1,10999,10999,2025,2025-08
158166,7,2035,6434,2023-03-05,2,3499,6998,2023,2023-03
158167,1,2001,6458,2025-03-06,1,26999,26999,2025,2025-03
158168,4,2047,6345,2025-05-16,3,5999,17997,2025,2025-05
158169,9,2038,6452,2026-03-22,1,1799,1799,2026,2026-03
158170,3,2108,6173,2025-12-03,1,36990,36990,2025,2025-12
158171,5,2076,6077,2025-04-28,1,38990,38990,2025,2025-04
158172,3,2069,6010,2025-11-28,1,14990,14990,2025,2025-11
158173,5,2050,6340,2025-03-06,1,12499,12499,2025,2025-03
158174,4,2033,6183,2025-08-18,1,12999,12999,2025,2025-08
158175,5,2046,6459,2025-12-03,1,2799,2799,2025,2025-12
158176,9,2106,6414,2024-11-18,1,41990,41990,2024,2024-11
158177,4,2098,6379,2024-03-12,1,2799,2799,2024,2024-03
158178,9,2013,6345,2025-01-03,1,47990,47990,2025,2025-01
158179,8,2065,6371,2025-02-02,1,29990,29990,2025,2025-02
158180,10,2115,6421,2025-03-31,1,3499,3499,2025,2025-03
158181,7,2067,6216,2025-12-07,1,15990,15990,2025,2025-12
158182,8,2016,6353,2026-03-04,1,51990,51990,2026,2026-03
158183,3,2005,6224,2024-10-21,2,12999,25998,2024,2024-10
158184,10,2010,6192,2022-09-06,1,19999,19999,2022,2022-09
158185,9,2082,6422,2024-10-19,1,46990,46990,2024,2024-10
158186,3,2014,6463,2023-04-10,2,114900,229800,2023,2023-04
158187,9,2019,6202,2025-08-02,1,52990,52990,2025,2025-08
158188,6,2098,6196,2025-12-09,2,2799,5598,2025,2025-12
158189,8,2001,6340,2026-03-23,2,26999,53998,2026,2026-03
158190,10,2111,6305,2025-04-21,1,4799,4799,2025,2025-04
158191,9,2115,6053,2025-10-17,1,3499,3499,2025,2025-10
158192,2,2055,6182,2025-05-07,1,5499,5499,2025,2025-05
158193,4,2030,6169,2024-03-25,2,35990,71980,2024,2024-03
158194,10,2059,6442,2025-11-15,1,3499,3499,2025,2025-11
158195,8,2046,6120,2025-03-18,1,2799,2799,2025,2025-03
158196,8,2037,6301,2022-07-15,1,10499,10499,2022,2022-07
158197,1,2120,6231,2025-02-23,1,12499,12499,2025,2025-02
158198,6,2113,6414,2025-09-02,1,9499,9499,2025,2025-09
158199,10,2100,6199,2024-01-18,1,1699,1699,2024,2024-01
158200,5,2049,6234,2025-08-28,1,21990,21990,2025,2025-08
158201,9,2049,6164,2025-09-26,2,21990,43980,2025,2025-09
158202,6,2072,6146,2026-01-06,2,32990,65980,2026,2026-01
158203,2,2099,6168,2025-05-05,1,5999,5999,2025,2025-05
158204,7,2081,6342,2026-01-22,2,34990,69980,2026,2026-01
158205,6,2014,6381,2026-01-03,1,114900,114900,2026,2026-01
158206,4,2066,6140,2024-09-18,2,23990,47980,2024,2024-09
158207,7,2113,6485,2025-10-30,1,9499,9499,2025,2025-10
158208,8,2111,6279,2024-02-06,1,4799,4799,2024,2024-02
158209,1,2023,6159,2024-10-20,1,42990,42990,2024,2024-10
158210,5,2069,6325,2025-07-17,1,14990,14990,2025,2025-07
158211,5,2116,6204,2025-08-02,1,7499,7499,2025,2025-08
158212,4,2112,6081,2026-03-23,1,5499,5499,2026,2026-03
158213,9,2086,6111,2025-10-03,1,17990,17990,2025,2025-10
158214,3,2027,6283,2026-03-09,3,22990,68970,2026,2026-03
158215,3,2030,6445,2025-06-23,1,35990,35990,2025,2025-06
158216,3,2110,6352,2025-05-09,3,31990,95970,2025,2025-05
158217,10,2096,6171,2026-03-18,1,34990,34990,2026,2026-03
158218,10,2003,6243,2025-03-11,1,27999,27999,2025,2025-03
158219,2,2035,6339,2024-05-16,1,3499,3499,2024,2024-05
158220,9,2087,6454,2025-02-20,1,19990,19990,2025,2025-02
158221,1,2040,6237,2024-03-17,1,1199,1199,2024,2024-03
158222,9,2100,6242,2026-02-20,1,1699,1699,2026,2026-02
158223,3,2040,6162,2024-07-09,1,1199,1199,2024,2024-07
158224,6,2065,6337,2024-11-21,1,29990,29990,2024,2024-11
158225,2,2070,6416,2025-09-18,1,10990,10990,2025,2025-09
158226,8,2030,6343,2023-08-06,1,35990,35990,2023,2023-08
158227,6,2068,6392,2026-03-13,1,18990,18990,2026,2026-03
158228,1,2090,6005,2025-03-19,1,30990,30990,2025,2025-03
158229,1,2006,6137,2025-10-24,1,33999,33999,2025,2025-10
158230,7,2072,6244,2024-07-20,2,32990,65980,2024,2024-07
158231,2,2011,6460,2023-03-13,1,79990,79990,2023,2023-03
158232,6,2099,6067,2025-12-21,1,5999,5999,2025,2025-12
158233,10,2009,6219,2026-02-17,1,10999,10999,2026,2026-02
158234,4,2043,6374,2026-03-30,1,7499,7499,2026,2026-03
158235,10,2035,6141,2025-08-31,1,3499,3499,2025,2025-08
158236,4,2120,6451,2025-12-27,1,12499,12499,2025,2025-12
158237,10,2085,6482,2025-07-30,1,29990,29990,2025,2025-07
158238,3,2059,6211,2025-05-28,1,3499,3499,2025,2025-05
158239,9,2016,6210,2023-12-31,1,51990,51990,2023,2023-12
158240,3,2055,6023,2026-01-24,1,5499,5499,2026,2026-01
158241,5,2038,6051,2024-02-22,1,1799,1799,2024,2024-02
158242,8,2036,6039,2025-07-22,1,18999,18999,2025,2025-07
158243,8,2101,6055,2026-03-18,1,38990,38990,2026,2026-03
158244,10,2066,6148,2023-12-14,1,23990,23990,2023,2023-12
158245,6,2009,6376,2023-06-26,1,10999,10999,2023,2023-06
158246,2,2061,6189,2026-01-09,1,44900,44900,2026,2026-01
158247,3,2009,6239,2026-03-04,1,10999,10999,2026,2026-03
158248,3,2008,6481,2025-09-14,1,22999,22999,2025,2025-09
158249,8,2038,6398,2026-03-11,1,1799,1799,2026,2026-03
158250,5,2104,6464,2024-11-06,1,44990,44990,2024,2024-11
158251,8,2026,6048,2025-12-07,1,29990,29990,2025,2025-12
158252,2,2015,6440,2026-01-03,1,44990,44990,2026,2026-01
158253,1,2080,6084,2023-06-26,1,52990,52990,2023,2023-06
158254,3,2040,6289,2026-03-07,1,1199,1199,2026,2026-03
158255,6,2090,6452,2026-03-11,1,30990,30990,2026,2026-03
158256,1,2068,6463,2025-03-14,1,18990,18990,2025,2025-03
158257,2,2026,6305,2025-12-28,1,29990,29990,2025,2025-12
158258,7,2053,6359,2024-05-18,1,750,750,2024,2024-05
158259,6,2035,6088,2025-04-23,1,3499,3499,2025,2025-04
158260,8,2052,6455,2024-06-27,1,15999,15999,2024,2024-06
158261,7,2119,6022,2023-10-15,1,9999,9999,2023,2023-10
158262,8,2111,6209,2025-02-12,1,4799,4799,2025,2025-02
158263,1,2119,6247,2026-01-07,1,9999,9999,2026,2026-01
158264,6,2076,6044,2026-02-01,1,38990,38990,2026,2026-02
158265,7,2012,6306,2025-02-13,1,56990,56990,2025,2025-02
158266,4,2113,6028,2025-03-08,1,9499,9499,2025,2025-03
158267,2,2074,6381,2024-11-14,1,44990,44990,2024,2024-11
158268,6,2102,6036,2024-11-11,1,30990,30990,2024,2024-11
158269,10,2044,6328,2023-11-26,3,9499,28497,2023,2023-11
158270,9,2005,6377,2025-05-24,1,12999,12999,2025,2025-05
158271,2,2002,6228,2026-03-01,1,79900,79900,2026,2026-03
158272,10,2025,6149,2026-01-24,1,33990,33990,2026,2026-01
158273,5,2050,6103,2023-10-24,3,12499,37497,2023,2023-10
158274,9,2025,6124,2025-09-11,1,33990,33990,2025,2025-09
158275,2,2071,6213,2025-09-06,1,24990,24990,2025,2025-09
158276,5,2082,6347,2026-02-23,1,46990,46990,2026,2026-02
158277,3,2068,6299,2025-01-06,2,18990,37980,2025,2025-01
158278,8,2110,6354,2024-09-04,1,31990,31990,2024,2024-09
158279,5,2009,6493,2023-02-05,1,10999,10999,2023,2023-02
158280,5,2027,6245,2025-03-08,1,22990,22990,2025,2025-03
158281,4,2053,6036,2025-05-29,1,750,750,2025,2025-05
158282,2,2079,6404,2025-07-30,1,21990,21990,2025,2025-07
158283,8,2024,6325,2025-06-09,1,24990,24990,2025,2025-06
158284,5,2090,6275,2024-04-05,1,30990,30990,2024,2024-04
158285,3,2049,6014,2025-09-02,2,21990,43980,2025,2025-09
158286,2,2034,6060,2026-03-01,1,13499,13499,2026,2026-03
158287,9,2051,6183,2025-07-24,1,9499,9499,2025,2025-07
158288,3,2051,6190,2022-09-06,1,9499,9499,2022,2022-09
158289,4,2099,6293,2024-11-01,1,5999,5999,2024,2024-11
158290,8,2032,6353,2026-02-15,1,11499,11499,2026,2026-02
158291,6,2048,6446,2025-06-27,1,1999,1999,2025,2025-06
158292,9,2071,6126,2023-02-07,1,24990,24990,2023,2023-02
158293,7,2084,6338,2026-03-14,2,49990,99980,2026,2026-03
158294,4,2021,6302,2025-01-12,1,38990,38990,2025,2025-01
158295,10,2082,6171,2026-03-06,1,46990,46990,2026,2026-03
158296,4,2043,6432,2024-11-10,2,7499,14998,2024,2024-11
158297,4,2104,6109,2025-11-13,1,44990,44990,2025,2025-11
158298,10,2058,6469,2025-03-23,1,9999,9999,2025,2025-03
158299,8,2046,6055,2024-03-15,1,2799,2799,2024,2024-03
158300,1,2049,6394,2025-10-13,2,21990,43980,2025,2025-10
158301,2,2116,6119,2024-10-15,1,7499,7499,2024,2024-10
158302,1,2104,6168,2025-10-27,1,44990,44990,2025,2025-10
158303,8,2048,6378,2025-04-15,1,1999,1999,2025,2025-04
158304,4,2110,6328,2023-10-24,1,31990,31990,2023,2023-10
158305,1,2023,6438,2025-01-17,1,42990,42990,2025,2025-01
158306,6,2089,6197,2025-10-26,1,38990,38990,2025,2025-10
158307,7,2020,6077,2023-11-18,1,59990,59990,2023,2023-11
158308,9,2034,6112,2024-06-14,1,13499,13499,2024,2024-06
158309,1,2119,6420,2026-03-07,1,9999,9999,2026,2026-03
158310,9,2038,6457,2024-10-28,1,1799,1799,2024,2024-10
158311,8,2108,6318,2026-02-17,1,36990,36990,2026,2026-02
158312,5,2011,6114,2025-04-01,1,79990,79990,2025,2025-04
158313,2,2067,6115,2024-03-13,1,15990,15990,2024,2024-03
158314,9,2096,6499,2024-04-22,3,34990,104970,2024,2024-04
158315,7,2094,6125,2024-12-31,1,37990,37990,2024,2024-12
158316,5,2058,6133,2026-02-03,1,9999,9999,2026,2026-02
158317,1,2072,6173,2025-09-04,1,32990,32990,2025,2025-09
158318,10,2059,6270,2023-10-04,1,3499,3499,2023,2023-10
158319,6,2035,6498,2024-06-16,1,3499,3499,2024,2024-06
158320,4,2108,6120,2025-04-24,1,36990,36990,2025,2025-04
158321,7,2066,6149,2026-01-19,1,23990,23990,2026,2026-01
158322,5,2084,6271,2024-07-03,1,49990,49990,2024,2024-07
158323,2,2055,6060,2026-03-20,1,5499,5499,2026,2026-03
158324,1,2054,6464,2025-05-16,1,4799,4799,2025,2025-05
158325,2,2048,6466,2022-11-16,1,1999,1999,2022,2022-11
158326,7,2114,6327,2026-03-17,3,7999,23997,2026,2026-03
158327,4,2030,6158,2026-03-31,2,35990,71980,2026,2026-03
158328,10,2083,6450,2026-02-28,1,18990,18990,2026,2026-02
158329,5,2029,6117,2026-01-06,1,25990,25990,2026,2026-01
158330,4,2086,6270,2023-04-12,1,17990,17990,2023,2023-04
158331,10,2103,6077,2025-04-07,1,32990,32990,2025,2025-04
158332,8,2048,6006,2025-11-25,1,1999,1999,2025,2025-11
158333,4,2037,6411,2026-03-28,1,10499,10499,2026,2026-03
158334,8,2049,6493,2025-06-28,1,21990,21990,2025,2025-06
158335,9,2100,6265,2025-06-02,1,1699,1699,2025,2025-06
158336,9,2102,6420,2026-03-30,1,30990,30990,2026,2026-03
158337,1,2100,6402,2023-08-09,1,1699,1699,2023,2023-08
158338,5,2091,6484,2025-03-29,1,12499,12499,2025,2025-03
158339,1,2015,6128,2025-02-09,1,44990,44990,2025,2025-02
158340,5,2055,6496,2024-12-03,1,5499,5499,2024,2024-12
158341,8,2077,6095,2025-02-14,2,34990,69980,2025,2025-02
158342,1,2111,6055,2024-03-28,3,4799,14397,2024,2024-03
158343,10,2002,6496,2024-08-08,1,79900,79900,2024,2024-08
158344,5,2045,6440,2025-02-10,1,22990,22990,2025,2025-02
158345,2,2110,6177,2024-05-10,1,31990,31990,2024,2024-05
158346,3,2114,6186,2025-10-08,1,7999,7999,2025,2025-10
158347,5,2036,6015,2026-03-03,1,18999,18999,2026,2026-03
158348,7,2016,6016,2025-10-16,1,51990,51990,2025,2025-10
158349,9,2069,6439,2025-05-07,1,14990,14990,2025,2025-05
158350,9,2110,6249,2025-06-06,3,31990,95970,2025,2025-06
158351,4,2115,6109,2025-11-29,1,3499,3499,2025,2025-11
158352,4,2112,6005,2025-11-16,1,5499,5499,2025,2025-11
158353,8,2031,6355,2026-03-09,1,9499,9499,2026,2026-03
158354,10,2047,6058,2026-01-13,1,5999,5999,2026,2026-01
158355,5,2094,6465,2025-01-24,1,37990,37990,2025,2025-01
158356,8,2115,6182,2024-10-23,1,3499,3499,2024,2024-10
158357,7,2021,6396,2025-10-25,1,38990,38990,2025,2025-10
158358,8,2062,6284,2024-03-24,1,72990,72990,2024,2024-03
158359,9,2040,6359,2024-12-12,1,1199,1199,2024,2024-12
158360,1,2056,6104,2026-03-18,1,1699,1699,2026,2026-03
158361,9,2116,6257,2026-02-08,1,7499,7499,2026,2026-02
158362,9,2072,6093,2024-11-13,1,32990,32990,2024,2024-11
158363,6,2044,6390,2025-11-24,1,9499,9499,2025,2025-11
158364,2,2031,6310,2026-01-23,1,9499,9499,2026,2026-01
158365,8,2106,6205,2025-03-25,1,41990,41990,2025,2025-03
158366,10,2101,6482,2025-03-02,1,38990,38990,2025,2025-03
158367,7,2028,6312,2023-05-08,1,32990,32990,2023,2023-05
158368,10,2009,6443,2026-02-07,1,10999,10999,2026,2026-02
158369,9,2108,6266,2024-11-14,1,36990,36990,2024,2024-11
158370,4,2053,6073,2024-11-30,1,750,750,2024,2024-11
158371,8,2110,6256,2026-02-15,1,31990,31990,2026,2026-02
158372,5,2030,6236,2025-02-19,1,35990,35990,2025,2025-02
158373,1,2057,6122,2024-05-23,1,1199,1199,2024,2024-05
158374,8,2019,6454,2024-04-25,2,52990,105980,2024,2024-04
158375,5,2097,6141,2024-08-05,1,3999,3999,2024,2024-08
158376,10,2058,6337,2025-10-28,1,9999,9999,2025,2025-10
158377,10,2105,6477,2022-09-15,1,24990,24990,2022,2022-09
158378,1,2047,6438,2025-03-09,1,5999,5999,2025,2025-03
158379,10,2032,6336,2025-12-20,1,11499,11499,2025,2025-12
158380,7,2070,6499,2024-10-07,1,10990,10990,2024,2024-10
158381,9,2008,6203,2025-10-26,1,22999,22999,2025,2025-10
158382,5,2002,6429,2024-08-18,1,79900,79900,2024,2024-08
158383,10,2072,6157,2022-11-12,2,32990,65980,2022,2022-11
158384,9,2094,6287,2025-09-24,1,37990,37990,2025,2025-09
158385,1,2030,6454,2025-03-11,1,35990,35990,2025,2025-03
158386,4,2118,6090,2025-01-16,1,10999,10999,2025,2025-01
158387,5,2001,6030,2026-03-26,1,26999,26999,2026,2026-03
158388,9,2050,6411,2025-04-07,1,12499,12499,2025,2025-04
158389,10,2035,6360,2025-06-16,1,3499,3499,2025,2025-06
158390,3,2058,6104,2026-03-10,1,9999,9999,2026,2026-03
158391,5,2051,6220,2025-05-09,1,9499,9499,2025,2025-05
158392,10,2053,6417,2025-03-27,1,750,750,2025,2025-03
158393,9,2018,6014,2025-01-24,1,84990,84990,2025,2025-01
158394,3,2116,6352,2025-08-08,2,7499,14998,2025,2025-08
158395,4,2063,6146,2025-01-28,1,34990,34990,2025,2025-01
158396,1,2107,6027,2024-08-31,1,33990,33990,2024,2024-08
158397,4,2077,6211,2025-01-18,1,34990,34990,2025,2025-01
158398,8,2025,6005,2023-08-14,1,33990,33990,2023,2023-08
158399,7,2037,6167,2022-06-25,1,10499,10499,2022,2022-06
158400,9,2044,6252,2026-01-31,1,9499,9499,2026,2026-01
158401,7,2104,6135,2025-08-26,1,44990,44990,2025,2025-08
158402,6,2026,6257,2025-12-17,1,29990,29990,2025,2025-12
158403,10,2042,6025,2025-10-03,1,26990,26990,2025,2025-10
