order_id,store_id,product_id,customer_id,order_date,quantity,selling_price,revenue
157660,3,2016,6149,01-02-2026,1,51990,51990
157661,5,2092,6364,31-10-2025,1,13999,13999
157662,2,2045,6440,04-08-2025,2,22990,45980
157663,7,2071,6031,05-06-2023,2,24990,49980
157664,6,2060,6010,05-11-2024,1,1499,1499
157665,9,2082,6253,05-04-2023,1,46990,46990
157666,7,2002,6048,16-08-2025,1,79900,79900
157667,2,2059,6462,18-03-2026,2,3499,6998
157668,6,2019,6252,30-01-2026,1,52990,52990
157669,8,2109,6157,16-11-2025,1,42990,42990
157670,1,2017,6058,30-08-2025,1,64990,64990
157671,4,2070,6233,08-04-2025,1,10990,10990
157672,1,2041,6169,11-01-2024,1,24990,24990
157673,10,2001,6261,02-10-2025,2,26999,53998
157674,6,2102,6321,27-03-2026,1,30990,30990
157675,6,2015,6183,23-03-2026,1,44990,44990
157676,7,2116,6288,07-06-2025,1,7499,7499
157677,8,2010,6125,10-01-2026,1,19999,19999
157678,8,2058,6196,17-09-2025,1,9999,9999
157679,4,2031,6091,01-01-2024,1,9499,9499
157680,5,2052,6226,13-07-2023,3,15999,47997
157681,2,2081,6249,07-09-2025,1,34990,34990
157682,10,2086,6401,16-02-2024,1,17990,17990
157683,2,2097,6171,20-03-2026,1,3999,3999
157684,5,2024,6364,31-03-2026,1,24990,24990
157685,3,2116,6377,18-04-2025,1,7499,7499
157686,1,2035,6172,26-01-2026,1,3499,3499
157687,7,2077,6389,07-08-2025,1,34990,34990
157688,1,2023,6166,08-08-2025,1,42990,42990
157689,4,2108,6486,30-07-2022,1,36990,36990
157690,7,2018,6306,06-01-2025,1,84990,84990
157691,10,2084,6091,27-09-2024,3,49990,149970
157692,6,2099,6198,08-04-2025,1,5999,5999
157693,5,2109,6213,06-07-2025,1,42990,42990
157694,6,2089,6115,20-04-2025,1,38990,38990
157695,1,2070,6019,08-07-2024,1,10990,10990
157696,2,2060,6305,14-12-2023,1,1499,1499
157697,6,2066,6134,05-08-2025,1,23990,23990
157698,1,2051,6083,07-11-2023,1,9499,9499
157699,7,2018,6022,02-06-2022,1,84990,84990
157700,7,2113,6185,19-07-2024,1,9499,9499
157701,7,2032,6454,07-04-2025,3,11499,34497
157702,7,2032,6373,05-02-2024,1,11499,11499
157703,4,2066,6396,19-02-2026,1,23990,23990
157704,3,2086,6271,16-12-2023,1,17990,17990
157705,10,2062,6023,16-03-2026,1,72990,72990
157706,9,2058,6029,08-11-2025,1,9999,9999
157707,1,2113,6099,03-09-2025,1,9499,9499
157708,7,2089,6500,10-04-2025,1,38990,38990
157709,10,2053,6109,24-12-2025,1,750,750
157710,9,2019,6351,04-03-2026,2,52990,105980
157711,7,2027,6354,16-12-2025,2,22990,45980
157712,3,2059,6183,11-07-2025,1,3499,3499
157713,8,2076,6296,26-12-2024,1,38990,38990
157714,3,2117,6406,24-08-2025,1,5999,5999
157715,3,2089,6265,10-04-2024,1,38990,38990
157716,8,2070,6076,21-08-2023,1,10990,10990
157717,4,2079,6090,02-06-2025,1,21990,21990
157718,7,2014,6069,09-02-2026,1,114900,114900
157719,4,2066,6268,27-02-2026,1,23990,23990
157720,8,2043,6008,18-08-2025,1,7499,7499
157721,7,2063,6310,24-04-2025,2,34990,69980
157722,1,2085,6403,30-09-2023,1,29990,29990
157723,3,2013,6110,07-09-2023,1,47990,47990
157724,3,2067,6147,03-12-2025,3,15990,47970
157725,4,2082,6175,26-08-2025,1,46990,46990
157726,3,2067,6466,07-06-2024,3,15990,47970
157727,8,2055,6261,21-01-2024,1,5499,5499
157728,5,2082,6241,15-08-2025,1,46990,46990
157729,10,2099,6282,03-08-2024,1,5999,5999
157730,2,2021,6467,24-02-2025,2,38990,77980
157731,5,2066,6303,15-03-2024,1,23990,23990
157732,3,2069,6254,03-02-2026,1,14990,14990
157733,4,2034,6209,05-01-2024,1,13499,13499
157734,5,2025,6163,07-10-2022,1,33990,33990
157735,5,2081,6194,18-04-2025,2,34990,69980
157736,8,2034,6244,09-01-2026,1,13499,13499
157737,2,2114,6013,31-03-2026,1,7999,7999
157738,9,2014,6205,24-02-2026,1,114900,114900
157739,4,2115,6371,02-11-2025,1,3499,3499
157740,8,2055,6455,02-10-2024,2,5499,10998
157741,7,2078,6149,07-12-2025,2,29990,59980
157742,8,2008,6152,27-12-2025,1,22999,22999
157743,4,2119,6118,30-06-2025,1,9999,9999
157744,2,2014,6365,25-08-2025,2,114900,229800
157745,8,2047,6330,23-02-2026,2,5999,11998
157746,7,2021,6326,06-09-2024,1,38990,38990
157747,2,2007,6382,16-11-2025,1,25999,25999
157748,10,2042,6046,02-12-2025,1,26990,26990
157749,7,2085,6154,25-05-2025,1,29990,29990
157750,2,2074,6074,21-06-2024,1,44990,44990
157751,6,2068,6186,11-09-2025,1,18990,18990
157752,10,2090,6237,06-03-2025,2,30990,61980
157753,10,2072,6122,29-08-2025,1,32990,32990
157754,7,2118,6418,25-03-2026,1,10999,10999
157755,8,2037,6176,12-12-2024,2,10499,20998
157756,3,2020,6191,19-09-2025,1,59990,59990
157757,10,2081,6325,10-10-2025,1,34990,34990
157758,10,2042,6169,06-05-2024,1,26990,26990
157759,2,2040,6292,28-12-2024,1,1199,1199
157760,9,2059,6156,12-02-2026,1,3499,3499
157761,6,2037,6456,15-03-2026,1,10499,10499
157762,7,2089,6377,08-08-2024,1,38990,38990
157763,1,2003,6346,13-05-2025,1,27999,27999
157764,10,2111,6214,21-12-2025,1,4799,4799
157765,4,2043,6277,30-12-2024,1,7499,7499
157766,5,2090,6310,04-11-2023,1,30990,30990
157767,1,2010,6422,09-10-2024,1,19999,19999
157768,7,2057,6298,15-04-2025,1,1199,1199
157769,2,2096,6319,16-08-2024,1,34990,34990
157770,4,2119,6117,10-02-2025,1,9999,9999
157771,6,2020,6131,26-03-2025,1,59990,59990
157772,10,2008,6309,19-10-2024,1,22999,22999
157773,4,2044,6128,01-03-2025,1,9499,9499
157774,6,2030,6293,27-07-2024,1,35990,35990
157775,10,2008,6367,25-09-2023,1,22999,22999
157776,9,2015,6022,06-01-2025,1,44990,44990
157777,10,2049,6466,19-11-2024,1,21990,21990
157778,7,2038,6065,10-02-2024,1,1799,1799
157779,8,2026,6298,12-05-2025,3,29990,89970
157780,6,2031,6344,12-03-2026,1,9499,9499
157781,4,2015,6101,25-12-2023,1,44990,44990
157782,1,2052,6335,07-08-2025,1,15999,15999
157783,7,2066,6158,29-03-2026,1,23990,23990
157784,3,2041,6243,13-06-2025,2,24990,49980
157785,6,2088,6469,27-02-2026,1,18990,18990
157786,6,2015,6234,28-06-2025,1,44990,44990
157787,2,2119,6163,13-01-2024,2,9999,19998
157788,3,2055,6129,15-02-2024,1,5499,5499
157789,2,2071,6158,26-03-2026,1,24990,24990
157790,4,2070,6200,12-01-2026,2,10990,21980
157791,10,2010,6091,13-11-2024,1,19999,19999
157792,4,2113,6483,18-03-2026,1,9499,9499
157793,10,2069,6099,15-02-2026,1,14990,14990
157794,8,2110,6476,06-09-2025,1,31990,31990
157795,1,2102,6231,16-12-2023,2,30990,61980
157796,2,2020,6446,01-10-2025,1,59990,59990
157797,7,2077,6007,07-09-2024,1,34990,34990
157798,10,2055,6358,22-10-2025,1,5499,5499
157799,6,2014,6451,02-07-2025,1,114900,114900
157800,4,2059,6300,05-01-2026,2,3499,6998
157801,7,2065,6255,03-01-2025,1,29990,29990
157802,1,2117,6417,21-05-2025,1,5999,5999
157803,1,2043,6260,14-06-2024,1,7499,7499
157804,7,2081,6325,27-03-2026,1,34990,34990
157805,7,2061,6229,03-12-2025,1,44900,44900
157806,5,2073,6077,24-08-2023,1,27990,27990
157807,7,2076,6166,29-11-2025,2,38990,77980
157808,6,2066,6370,08-10-2023,1,23990,23990
157809,1,2038,6061,28-01-2026,1,1799,1799
157810,6,2091,6372,12-10-2025,1,12499,12499
157811,5,2059,6177,06-02-2024,1,3499,3499
157812,6,2015,6059,08-03-2026,1,44990,44990
157813,5,2080,6460,18-05-2024,1,52990,52990
157814,2,2109,6026,21-08-2024,1,42990,42990
157815,9,2112,6439,05-02-2025,1,5499,5499
157816,7,2046,6308,06-12-2024,1,2799,2799
157817,4,2016,6186,16-08-2025,1,51990,51990
157818,2,2103,6006,21-11-2025,1,32990,32990
157819,8,2076,6310,28-01-2024,1,38990,38990
157820,3,2088,6195,01-06-2023,1,18990,18990
157821,4,2014,6459,19-12-2024,1,114900,114900
157822,5,2115,6247,16-03-2026,1,3499,3499
157823,1,2080,6011,28-05-2023,1,52990,52990
157824,5,2088,6141,25-07-2024,1,18990,18990
157825,8,2041,6451,06-01-2025,1,24990,24990
157826,5,2008,6344,09-09-2025,1,22999,22999
157827,2,2062,6344,15-05-2025,1,72990,72990
157828,9,2097,6256,11-03-2025,1,3999,3999
157829,8,2098,6414,14-05-2025,1,2799,2799
157830,5,2102,6418,20-12-2024,1,30990,30990
157831,5,2049,6394,06-11-2025,1,21990,21990
157832,2,2026,6305,07-04-2025,1,29990,29990
157833,3,2051,6342,22-02-2026,1,9499,9499
157834,2,2042,6293,10-05-2025,1,26990,26990
157835,9,2023,6053,28-05-2025,1,42990,42990
157836,8,2006,6172,24-09-2024,1,33999,33999
157837,10,2083,6070,10-01-2026,1,18990,18990
157838,4,2042,6185,20-07-2025,2,26990,53980
157839,2,2024,6163,25-05-2023,1,24990,24990
157840,2,2107,6356,20-11-2024,1,33990,33990
157841,9,2106,6380,10-09-2025,1,41990,41990
157842,9,2084,6295,09-09-2023,1,49990,49990
157843,6,2006,6437,16-10-2025,1,33999,33999
157844,9,2061,6141,06-08-2024,1,44900,44900
157845,2,2094,6268,03-01-2026,1,37990,37990
157846,9,2047,6377,27-01-2026,2,5999,11998
157847,9,2034,6107,08-06-2025,1,13499,13499
157848,10,2048,6362,31-03-2026,3,1999,5997
157849,1,2057,6010,19-01-2025,1,1199,1199
157850,6,2101,6400,11-03-2025,1,38990,38990
157851,9,2005,6068,08-06-2025,1,12999,12999
157852,4,2056,6363,16-09-2024,1,1699,1699
157853,7,2021,6054,06-02-2025,1,38990,38990
157854,4,2120,6465,10-11-2024,1,12499,12499
157855,2,2111,6329,01-01-2026,1,4799,4799
157856,9,2049,6269,16-03-2026,1,21990,21990
157857,5,2050,6149,10-01-2026,1,12499,12499
157858,1,2079,6158,28-03-2026,1,21990,21990
157859,10,2006,6283,09-03-2026,2,33999,67998
157860,9,2117,6406,08-03-2026,1,5999,5999
157861,4,2007,6190,24-12-2023,2,25999,51998
157862,4,2022,6206,14-06-2025,1,99990,99990
157863,10,2088,6185,12-10-2025,1,18990,18990
157864,2,2090,6104,24-03-2026,2,30990,61980
157865,10,2034,6020,20-01-2026,1,13499,13499
157866,1,2046,6270,10-04-2025,1,2799,2799
157867,3,2021,6065,07-01-2024,1,38990,38990
157868,7,2068,6046,08-11-2025,2,18990,37980
157869,10,2106,6025,28-06-2025,1,41990,41990
157870,10,2055,6155,29-07-2025,1,5499,5499
157871,5,2043,6442,21-09-2024,1,7499,7499
157872,4,2074,6122,13-02-2023,1,44990,44990
157873,2,2101,6245,11-02-2025,2,38990,77980
157874,8,2066,6084,19-07-2023,1,23990,23990
157875,4,2119,6381,15-08-2024,1,9999,9999
157876,4,2041,6271,02-07-2025,2,24990,49980
157877,2,2074,6282,22-08-2024,1,44990,44990
157878,6,2006,6141,09-06-2025,1,33999,33999
157879,5,2017,6035,02-08-2023,1,64990,64990
157880,2,2003,6473,21-07-2024,1,27999,27999
157881,8,2095,6263,05-01-2025,3,14999,44997
157882,3,2026,6318,31-10-2025,1,29990,29990
157883,9,2075,6323,13-02-2025,1,13990,13990
157884,5,2053,6167,30-06-2023,1,750,750
157885,8,2101,6207,18-01-2026,1,38990,38990
157886,4,2037,6348,10-10-2023,2,10499,20998
157887,2,2012,6180,20-10-2024,1,56990,56990
157888,6,2026,6403,16-06-2023,1,29990,29990
157889,9,2070,6058,13-11-2025,1,10990,10990
157890,7,2052,6063,24-01-2023,1,15999,15999
157891,9,2068,6498,05-12-2024,1,18990,18990
157892,9,2100,6097,16-12-2025,1,1699,1699
157893,7,2055,6289,23-02-2026,1,5499,5499
157894,5,2012,6031,19-07-2023,1,56990,56990
157895,5,2087,6413,18-08-2024,1,19990,19990
157896,2,2034,6209,23-10-2025,1,13499,13499
157897,9,2092,6385,31-08-2025,2,13999,27998
157898,6,2085,6375,03-02-2026,1,29990,29990
157899,1,2042,6213,11-03-2026,1,26990,26990
157900,4,2024,6342,24-12-2025,2,24990,49980
157901,3,2045,6450,06-02-2026,1,22990,22990
157902,6,2106,6304,24-01-2025,2,41990,83980
157903,3,2115,6372,10-01-2026,1,3499,3499
157904,4,2040,6489,25-05-2025,1,1199,1199
157905,7,2018,6251,11-11-2025,1,84990,84990
157906,2,2114,6384,25-02-2026,1,7999,7999
157907,10,2106,6135,09-03-2026,1,41990,41990
157908,1,2040,6391,14-08-2024,1,1199,1199
157909,2,2032,6177,08-09-2023,1,11499,11499
157910,9,2003,6104,15-03-2026,2,27999,55998
157911,2,2101,6458,25-03-2025,2,38990,77980
157912,8,2068,6297,12-03-2026,1,18990,18990
157913,1,2014,6448,19-11-2024,1,114900,114900
157914,7,2010,6092,20-03-2023,1,19999,19999
157915,6,2113,6253,04-04-2022,1,9499,9499
157916,9,2118,6268,31-08-2025,1,10999,10999
157917,5,2108,6005,25-10-2023,1,36990,36990
157918,10,2040,6413,11-02-2024,1,1199,1199
157919,6,2025,6252,14-02-2026,1,33990,33990
157920,3,2091,6333,07-08-2024,1,12499,12499
157921,2,2094,6022,02-02-2025,1,37990,37990
157922,4,2023,6292,05-11-2025,1,42990,42990
157923,2,2031,6214,21-01-2026,1,9499,9499
157924,5,2040,6213,08-11-2025,1,1199,1199
157925,3,2013,6037,15-10-2025,1,47990,47990
157926,6,2077,6083,08-03-2023,1,34990,34990
157927,3,2056,6084,28-01-2024,1,1699,1699
157928,9,2032,6479,10-08-2024,1,11499,11499
157929,2,2070,6223,23-10-2024,1,10990,10990
157930,10,2102,6272,04-12-2024,1,30990,30990
157931,6,2072,6170,28-03-2026,1,32990,32990
157932,2,2112,6061,04-01-2026,1,5499,5499
157933,2,2008,6134,14-01-2023,1,22999,22999
157934,5,2018,6314,21-09-2024,2,84990,169980
157935,10,2110,6330,30-03-2026,1,31990,31990
157936,10,2015,6117,04-07-2025,1,44990,44990
157937,1,2063,6397,16-05-2025,1,34990,34990
157938,8,2038,6137,18-06-2025,1,1799,1799
157939,6,2119,6010,23-09-2025,1,9999,9999
157940,5,2072,6135,12-09-2025,1,32990,32990
157941,5,2032,6087,01-06-2024,1,11499,11499
157942,1,2095,6355,21-09-2025,1,14999,14999
157943,6,2055,6428,15-10-2024,1,5499,5499
157944,7,2045,6207,08-03-2026,1,22990,22990
157945,6,2031,6158,29-03-2026,1,9499,9499
157946,3,2046,6183,25-02-2026,1,2799,2799
157947,3,2073,6160,29-08-2025,1,27990,27990
157948,5,2099,6382,14-05-2024,1,5999,5999
157949,10,2113,6037,31-01-2026,2,9499,18998
157950,4,2105,6231,05-07-2025,2,24990,49980
157951,5,2068,6492,09-07-2025,1,18990,18990
157952,7,2078,6131,22-08-2024,1,29990,29990
157953,1,2090,6391,20-09-2023,1,30990,30990
157954,10,2015,6394,23-09-2025,1,44990,44990
157955,5,2060,6022,25-09-2024,1,1499,1499
157956,5,2046,6072,23-01-2026,1,2799,2799
157957,4,2038,6145,06-11-2023,1,1799,1799
157958,5,2066,6038,17-02-2026,1,23990,23990
157959,5,2028,6241,15-03-2026,2,32990,65980
157960,5,2028,6152,22-10-2025,1,32990,32990
157961,1,2101,6223,25-05-2024,1,38990,38990
157962,10,2100,6092,26-12-2024,3,1699,5097
157963,10,2085,6110,26-03-2024,1,29990,29990
157964,7,2055,6225,25-04-2024,2,5499,10998
157965,1,2098,6339,01-05-2025,1,2799,2799
157966,4,2051,6493,17-03-2023,1,9499,9499
157967,6,2092,6371,28-04-2024,1,13999,13999
157968,1,2111,6215,14-06-2023,1,4799,4799
157969,10,2001,6211,13-11-2024,2,26999,53998
157970,6,2041,6084,27-04-2025,1,24990,24990
157971,1,2035,6276,25-08-2025,1,3499,3499
157972,6,2104,6114,19-06-2024,2,44990,89980
157973,10,2006,6004,29-11-2023,1,33999,33999
157974,8,2078,6441,12-09-2024,1,29990,29990
157975,5,2009,6195,26-10-2024,1,10999,10999
157976,7,2075,6113,20-02-2026,1,13990,13990
157977,8,2055,6199,03-11-2023,1,5499,5499
157978,9,2077,6141,17-10-2023,1,34990,34990
157979,2,2054,6095,01-01-2023,1,4799,4799
157980,10,2117,6244,07-04-2025,1,5999,5999
157981,2,2021,6312,02-08-2023,3,38990,116970
157982,5,2051,6316,06-02-2026,1,9499,9499
157983,5,2032,6218,09-07-2025,2,11499,22998
157984,7,2112,6006,12-01-2026,1,5499,5499
157985,5,2063,6488,19-06-2023,2,34990,69980
157986,6,2035,6149,22-02-2026,1,3499,3499
157987,9,2027,6197,21-09-2025,2,22990,45980
157988,10,2109,6445,05-10-2025,1,42990,42990
157989,6,2088,6046,25-01-2026,1,18990,18990
157990,2,2040,6189,15-06-2024,1,1199,1199
157991,8,2003,6387,01-02-2026,1,27999,27999
157992,8,2034,6318,04-11-2025,1,13499,13499
157993,1,2006,6046,10-08-2025,1,33999,33999
157994,6,2078,6260,10-12-2024,1,29990,29990
157995,8,2030,6459,14-12-2024,1,35990,35990
157996,5,2060,6038,07-10-2025,1,1499,1499
157997,5,2066,6259,02-03-2026,1,23990,23990
157998,4,2013,6287,10-01-2026,1,47990,47990
157999,6,2065,6117,22-05-2025,1,29990,29990
158000,4,2047,6132,04-12-2025,1,5999,5999
158001,7,2072,6254,12-09-2024,1,32990,32990
158002,7,2038,6351,30-01-2026,1,1799,1799
158003,8,2109,6292,28-07-2024,3,42990,128970
158004,1,2012,6151,05-06-2025,1,56990,56990
158005,5,2064,6337,10-12-2025,1,19990,19990
158006,3,2099,6015,18-10-2025,1,5999,5999
158007,3,2120,6379,16-07-2023,1,12499,12499
158008,8,2011,6049,16-07-2023,1,79990,79990
158009,4,2062,6147,29-08-2025,1,72990,72990
158010,6,2019,6234,25-05-2025,1,52990,52990
158011,1,2061,6338,26-11-2025,2,44900,89800
158012,4,2050,6357,26-02-2026,1,12499,12499
158013,9,2068,6430,02-12-2025,1,18990,18990
158014,9,2066,6157,13-02-2024,1,23990,23990
158015,4,2047,6363,07-06-2024,1,5999,5999
158016,9,2030,6102,05-01-2025,1,35990,35990
158017,4,2093,6293,28-10-2024,1,29990,29990
158018,6,2111,6367,03-11-2024,1,4799,4799
158019,6,2112,6182,27-12-2023,1,5499,5499
158020,2,2058,6439,15-12-2024,1,9999,9999
158021,10,2016,6101,06-01-2025,1,51990,51990
158022,7,2047,6445,06-10-2025,1,5999,5999
158023,10,2050,6038,01-03-2026,1,12499,12499
158024,1,2090,6156,25-09-2024,1,30990,30990
158025,8,2008,6430,22-06-2024,1,22999,22999
158026,3,2006,6430,17-05-2023,1,33999,33999
158027,9,2017,6059,22-03-2026,1,64990,64990
158028,5,2070,6183,09-06-2025,1,10990,10990
158029,5,2119,6035,11-03-2025,1,9999,9999
158030,8,2034,6160,09-01-2025,1,13499,13499
158031,8,2084,6392,26-07-2025,1,49990,49990
158032,8,2049,6288,17-04-2025,1,21990,21990
158033,6,2005,6167,18-10-2022,1,12999,12999
158034,5,2103,6341,13-08-2024,1,32990,32990
158035,2,2058,6454,20-11-2024,2,9999,19998
158036,6,2089,6223,15-10-2024,1,38990,38990
158037,2,2067,6029,05-12-2025,1,15990,15990
158038,2,2042,6131,15-08-2024,1,26990,26990
158039,1,2038,6231,19-09-2024,1,1799,1799
158040,2,2083,6202,15-06-2024,1,18990,18990
158041,2,2075,6330,25-03-2026,1,13990,13990
158042,10,2027,6481,14-10-2023,1,22990,22990
158043,3,2064,6057,17-02-2025,1,19990,19990
158044,5,2071,6466,13-05-2023,1,24990,24990
158045,3,2058,6146,07-11-2024,1,9999,9999
158046,4,2026,6180,20-01-2023,2,29990,59980
158047,10,2070,6248,05-11-2025,1,10990,10990
158048,1,2115,6277,02-05-2025,1,3499,3499
158049,7,2092,6076,29-05-2024,1,13999,13999
158050,10,2086,6350,25-03-2026,1,17990,17990
158051,10,2080,6427,09-07-2024,1,52990,52990
158052,6,2062,6426,04-07-2025,1,72990,72990
158053,8,2117,6073,23-07-2025,1,5999,5999
158054,9,2074,6464,21-09-2025,2,44990,89980
158055,6,2006,6249,16-01-2026,1,33999,33999
158056,9,2063,6213,20-04-2025,2,34990,69980
158057,10,2077,6085,01-02-2025,2,34990,69980
158058,10,2110,6035,28-10-2025,1,31990,31990
158059,8,2098,6498,17-01-2024,1,2799,2799
158060,8,2083,6047,14-08-2024,1,18990,18990
158061,8,2114,6141,03-12-2024,1,7999,7999
158062,1,2038,6018,01-04-2025,1,1799,1799
158063,4,2008,6323,28-12-2024,1,22999,22999
158064,6,2062,6464,18-10-2025,2,72990,145980
158065,6,2013,6058,23-03-2025,1,47990,47990
158066,1,2045,6193,06-12-2023,1,22990,22990
158067,2,2093,6096,31-08-2025,1,29990,29990
158068,7,2056,6285,21-08-2023,1,1699,1699
158069,1,2044,6222,07-08-2025,2,9499,18998
158070,8,2026,6361,20-06-2024,1,29990,29990
158071,6,2021,6449,20-01-2025,1,38990,38990
158072,8,2063,6406,30-12-2025,1,34990,34990
158073,6,2091,6458,03-12-2025,1,12499,12499
158074,3,2060,6080,24-03-2026,1,1499,1499
158075,7,2077,6234,02-07-2025,1,34990,34990
158076,4,2090,6223,22-07-2024,1,30990,30990
158077,1,2037,6426,15-01-2025,1,10499,10499
158078,9,2092,6421,27-05-2024,1,13999,13999
158079,8,2017,6095,11-04-2024,1,64990,64990
158080,9,2081,6144,23-09-2023,1,34990,34990
158081,3,2057,6456,19-09-2025,1,1199,1199
158082,7,2010,6013,07-03-2026,1,19999,19999
158083,9,2007,6416,25-07-2025,1,25999,25999
158084,3,2035,6366,27-08-2022,1,3499,3499
158085,2,2043,6224,29-04-2023,2,7499,14998
158086,4,2070,6168,25-09-2025,3,10990,32970
158087,3,2070,6441,15-01-2026,2,10990,21980
158088,8,2040,6071,26-09-2024,1,1199,1199
158089,6,2015,6055,20-10-2024,1,44990,44990
158090,2,2079,6353,18-01-2026,1,21990,21990
158091,6,2080,6273,26-07-2023,1,52990,52990
158092,3,2099,6049,09-03-2022,1,5999,5999
158093,2,2092,6174,28-02-2026,1,13999,13999
158094,10,2018,6449,20-03-2026,1,84990,84990
158095,4,2053,6166,20-10-2025,1,750,750
158096,10,2060,6440,08-02-2025,2,1499,2998
158097,5,2119,6138,24-01-2026,1,9999,9999
158098,4,2081,6011,04-01-2023,1,34990,34990
158099,6,2082,6285,13-09-2023,1,46990,46990
158100,4,2090,6275,17-09-2023,1,30990,30990
158101,5,2015,6010,05-11-2024,1,44990,44990
158102,2,2078,6295,16-06-2024,1,29990,29990
158103,6,2032,6184,15-11-2025,1,11499,11499
158104,2,2054,6373,06-07-2025,1,4799,4799
158105,10,2058,6229,01-01-2026,1,9999,9999
158106,8,2076,6182,10-02-2026,1,38990,38990
158107,1,2077,6264,27-06-2025,1,34990,34990
158108,5,2115,6281,16-01-2025,1,3499,3499
158109,8,2005,6042,13-07-2025,1,12999,12999
158110,3,2088,6337,02-01-2026,1,18990,18990
158111,1,2110,6290,11-01-2026,1,31990,31990
158112,10,2019,6218,30-12-2025,1,52990,52990
158113,2,2007,6313,08-09-2025,1,25999,25999
158114,5,2040,6495,25-03-2025,1,1199,1199
158115,8,2025,6376,05-07-2023,1,33990,33990
158116,3,2116,6329,22-01-2026,1,7499,7499
158117,3,2084,6062,10-10-2025,1,49990,49990
158118,9,2033,6461,26-08-2025,2,12999,25998
158119,3,2093,6372,27-10-2025,1,29990,29990
158120,7,2048,6254,20-01-2026,1,1999,1999
158121,2,2080,6096,10-03-2026,1,52990,52990
158122,3,2094,6404,20-02-2025,3,37990,113970
158123,9,2102,6385,28-05-2025,1,30990,30990
158124,2,2113,6403,20-06-2025,1,9499,9499
158125,2,2031,6002,07-02-2024,1,9499,9499
158126,10,2060,6222,29-11-2024,1,1499,1499
158127,8,2101,6337,12-10-2024,1,38990,38990
158128,7,2012,6252,22-02-2026,1,56990,56990
158129,1,2099,6071,16-03-2026,1,5999,5999
158130,1,2057,6441,29-12-2024,1,1199,1199
158131,7,2118,6010,05-03-2025,2,10999,21998
158132,1,2111,6163,08-02-2025,1,4799,4799
158133,6,2033,6066,23-10-2024,1,12999,12999
158134,10,2095,6314,29-09-2024,1,14999,14999
158135,4,2082,6030,05-07-2025,1,46990,46990
158136,9,2081,6342,16-02-2026,1,34990,34990
158137,5,2073,6469,27-03-2025,1,27990,27990
158138,9,2002,6311,27-02-2026,1,79900,79900
158139,6,2099,6416,05-06-2025,1,5999,5999
158140,8,2080,6425,31-10-2024,1,52990,52990
158141,8,2013,6041,03-08-2024,2,47990,95980
158142,10,2069,6358,07-10-2025,1,14990,14990
158143,3,2089,6299,17-06-2025,1,38990,38990
158144,7,2104,6351,29-12-2025,2,44990,89980
158145,5,2117,6111,11-08-2025,1,5999,5999
158146,8,2074,6013,24-03-2026,1,44990,44990
158147,7,2107,6300,20-10-2025,1,33990,33990
158148,1,2069,6061,03-04-2025,1,14990,14990
158149,9,2110,6180,27-01-2026,1,31990,31990
158150,10,2004,6248,14-06-2025,1,21999,21999
158151,7,2102,6086,02-03-2026,1,30990,30990
158152,2,2048,6209,07-05-2025,1,1999,1999
158153,5,2028,6250,06-02-2025,1,32990,32990
158154,5,2006,6473,09-07-2023,1,33999,33999
158155,3,2057,6244,28-01-2024,1,1199,1199
158156,7,2068,6482,13-09-2025,1,18990,18990
158157,9,2034,6082,19-06-2025,1,13499,13499
158158,9,2119,6086,24-03-2026,1,9999,9999
158159,5,2075,6151,10-11-2024,1,13990,13990
158160,2,2010,6183,15-02-2026,1,19999,19999
158161,10,2087,6098,16-12-2023,1,19990,19990
158162,8,2057,6379,28-06-2024,2,1199,2398
158163,9,2061,6470,09-05-2024,1,44900,44900
158164,3,2076,6286,20-07-2025,1,38990,38990
158165,1,2118,6214,27-08-2025,1,10999,10999
158166,7,2035,6434,05-03-2023,2,3499,6998
158167,1,2001,6458,06-03-2025,1,26999,26999
158168,4,2047,6345,16-05-2025,3,5999,17997
158169,9,2038,6452,22-03-2026,1,1799,1799
158170,3,2108,6173,03-12-2025,1,36990,36990
158171,5,2076,6077,28-04-2025,1,38990,38990
158172,3,2069,6010,28-11-2025,1,14990,14990
158173,5,2050,6340,06-03-2025,1,12499,12499
158174,4,2033,6183,18-08-2025,1,12999,12999
158175,5,2046,6459,03-12-2025,1,2799,2799
158176,9,2106,6414,18-11-2024,1,41990,41990
158177,4,2098,6379,12-03-2024,1,2799,2799
158178,9,2013,6345,03-01-2025,1,47990,47990
158179,8,2065,6371,02-02-2025,1,29990,29990
158180,10,2115,6421,31-03-2025,1,3499,3499
158181,7,2067,6216,07-12-2025,1,15990,15990
158182,8,2016,6353,04-03-2026,1,51990,51990
158183,3,2005,6224,21-10-2024,2,12999,25998
158184,10,2010,6192,06-09-2022,1,19999,19999
158185,9,2082,6422,19-10-2024,1,46990,46990
158186,3,2014,6463,10-04-2023,2,114900,229800
158187,9,2019,6202,02-08-2025,1,52990,52990
158188,6,2098,6196,09-12-2025,2,2799,5598
158189,8,2001,6340,23-03-2026,2,26999,53998
158190,10,2111,6305,21-04-2025,1,4799,4799
158191,9,2115,6053,17-10-2025,1,3499,3499
158192,2,2055,6182,07-05-2025,1,5499,5499
158193,4,2030,6169,25-03-2024,2,35990,71980
158194,10,2059,6442,15-11-2025,1,3499,3499
158195,8,2046,6120,18-03-2025,1,2799,2799
158196,8,2037,6301,15-07-2022,1,10499,10499
